cause,resolution,object_id,work_order_id,date_initiated,date_started,date_finished,asset_type,asset_group,description,priority,status,street_class,quantity,unit,address,district,x,y,project_name,flag_bad_date,work_type,is_active,age_days,days_to_finish,is_storm,needs_traffic_control,needs_nsp,waiting_tender,has_coords,tree_dist_m,match_conf,tree_id,species_common,dbh_class,wires,loc_gen,year_planted,is_ash,n_trees_25m,max_dbh_25m,any_wires_25m,any_ash_25m
,,81106,319403,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,25.0,SLABS,"REGAL RD, DARTMOUTH",3,-7070424.57,5570880.764,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,21.128980848754992,none,,,,,,,,2,3.0,True,False
,,81108,319405,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,12.0,SLABS,WYNDHOLME AVE (MURRAY HILL DR TO HIGHWOOD ST),5,-7075115.86122338,5570096.74379603,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.114289723293488,med,TRE207876,Callery Pear,2,True,ROW,,False,5,5.0,True,False
,,81109,319406,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,14.0,SLABS,PRINCE ARTHUR AVE SO,5,-7074030.39,5569070.523,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.756660310985641,high,TRE207628,Silver Maple,6,False,ROW,,False,10,6.0,False,False
,,81110,319407,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,15.0,SLABS,VICTORIA RD (WOODLAND TO FRANCES),5,-7077661.53743637,5570770.5064255,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.94833351413825,med,TRE202629,Norway Maple,5,True,ROW,,False,4,5.0,True,False
,,81111,319408,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,28.0,SLABS,PRINCESS MARGARET BL (IROQUOIS TO WINDMILL RD),6,-7079951.75663652,5572234.99103814,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,110.81549710831784,none,,,,,,,,0,,False,False
,,81112,319409,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,15.0,SLABS,MONTEBELLO DR (MIC MAC TO BONITA),6,-7073841.62732719,5574135.7806385,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.828230037419341,med,TRE213832,Red Pine,3,True,ROW,,False,5,3.0,True,False
,,81114,319411,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,36.0,SLABS,HIGHFIELD PARK DR (VICTORIA RD TO CIVIC 94 (AC JOE YOUNG W)),6,-7078778.64108362,5572043.69136626,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,14.552129230596103,low,,,,,,,,3,3.0,True,False
,,81115,319412,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13.0,SLABS,ROSEDALE AVE (ALEX TO HILLCREST),10,-7084236.01028526,5567000.07571825,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.2537492061806788,high,TRE245179,Japanese Tree Lilac,1,True,ROW,2023,False,3,1.0,True,False
,,81116,319413,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,13.0,SLABS,PORTLAND HILLS DR (BELLBROOK (S) TO WATERSIDE),3,-7069598.87589337,5568582.14157315,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,14.216301907125375,low,,,,,,,,4,4.0,True,True
,,81118,319415,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,20.0,SLABS,BROOKSIDE AVE (WINDMILL TO JAMIESON),5,-7078143.36531715,5569839.124399,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,22.08358917184001,none,,,,,,,,1,4.0,True,False
,,81119,319416,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,36.0,SLABS,SPECTACLE LAKE DR (COMMODORE TO END),6,-7077898.87989401,5574664.38755416,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,42.34125782792974,none,,,,,,,,0,,False,False
,,81120,319417,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,54.0,SLABS,PLEASANT ST (CARLETON ST TO CITY LIMITS - ASP SWK),3,-7071635.17770544,5564206.99045109,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,4.732988956330951,high,TRE218252,Red Maple,1,False,ROW,,False,4,1.0,False,False
,,81121,319418,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,15.0,SLABS,MEDFORD ST (CANTERBURY TO SINCLAIR),5,-7075148.17897321,5570536.55602084,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,4.690482492330142,high,TRE207980,English Oak,3,True,ROW,,False,5,5.0,True,False
,,81122,319419,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,28.0,SLABS,OGILVIE ST (TOWER TO YOUNG),7,-7077154.68421057,5562993.2092359,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.160908517333762,med,TRE130775,Norway Maple,7,True,ROW,,False,8,8.0,True,False
,,81123,319420,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,33.0,SLABS,FARRELL ST (WINDMILL TO CATHERINE),6,-7078652.806,5570858.24,2026 Capital Work,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,62.73552170474483,none,,,,,,,,0,,False,False
,,81124,319421,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,28.0,SLABS,ALDERNEY DR (QUEEN TO OCHTERLONEY),5,-7076508.36850866,5568964.56732544,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,42.987012015581655,none,,,,,,,,0,,False,False
,,81125,319422,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,12.0,SLABS,CHAIN LAKE DR WEST (KENT (CIVIC 225) TO OLAND),12,-7088289.8332326,5566358.53360937,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,10.719520833618168,low,,,,,,,,2,3.0,False,True
,,81126,319423,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,17.0,SLABS,ST LAURENT PL (CRESTHAVEN TO LILY POND),10,-7087208.94660825,5572029.62685575,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,12.56973818781312,low,,,,,,,,4,4.0,True,False
,,81127,319424,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,6.0,SLABS,NANTUCKET AVE (WYSE TO GREEN),5,-7077366.31591898,5569712.06989975,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,2.294364009762106,high,TRE212697,Pin Oak,3,True,ROW,,False,1,3.0,True,False
,,81129,319426,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,ALBERT ST (NEWCASTLE RD TO PLEASANT ST),5,-7075446.23826978,5569327.86379729,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,16.083761745175796,low,,,,,,,,2,1.0,False,False
,,81130,319427,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,EDWARD ST (OCHTERLONEY TO NORTH),5,-7076540.86911695,5569127.32757417,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,0.8644048739865826,high,TRE201402,Japanese Tree Lilac,1,True,ROW,,False,8,7.0,True,False
,,81131,319428,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,FARTHINGTON PL (END TO CRYSTAL DR),6,-7078007.19380103,5572410.89104481,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,7.299417959735969,med,TRE203157,Freeman Maple,2,True,ROW,,False,5,3.0,True,False
,,81132,319429,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,MURRAY ST (GRAHAM ST TO FRANCES),5,-7077715.30549632,5570580.61143413,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,7.471874144854885,med,TRE202735,Norway Maple,5,True,ROW,,False,4,5.0,True,False
,,81133,319430,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,RUSSELL ST (SHERIDAN TO SLAYTER),5,-7077816.51481589,5571149.12503604,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.557830001414082,med,TRE202442,Silver Maple,9,False,ROW,,False,5,9.0,False,False
,,81134,319431,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,6.0,SLABS,TOPSAIL BLVD (SELMA DR TO MOUNT EDWARD),3,-7070679.0049679,5571895.30213026,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.908030197698998,high,TRE246554,Sugar Maple,1,True,ROW,2023,False,2,2.0,True,False
,,81135,319432,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,6.0,SLABS,MORRIS LAKE DR (CALDWELL TO SOUTHAMPTON),4,-7067494.35994586,5567162.8702416,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.636749132286965,med,TRE235189,Serviceberry,1,True,ROW,,False,9,3.0,True,True
,,81136,319433,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,6.0,SLABS,WILKINSON AVE (JENNETT TO WRIGHT),6,-7076510.37752171,5576321.13870653,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,4.084540929410698,high,TRE205596,Callery Pear,2,False,ROW,,False,2,2.0,False,False
,,81137,319434,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,7.0,SLABS,COLBY DR (BRIARLYNN (S) TO BELL ROYAL),4,-7066290.43267722,5568834.98142485,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.1895198336718424,high,TRE233450,Bur Oak,2,False,ROW,,False,6,4.0,True,False
,,81138,319435,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,ELMWOOD AVE (BEDFORD TO WYSE),5,-7078464.93491098,5570439.24670711,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,74.0698273107266,none,,,,,,,,0,,False,False
,,81139,319436,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,7.0,SLABS,PORTLAND HILLS DR (WOODHAVEN TO BELLBROOK (N)),3,-7069353.10451474,5569018.13560807,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,4.4416482822757235,high,TRE254759,Japanese Tree Lilac,2,True,ROW,,False,5,3.0,True,False
,,81140,319437,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,8.0,SLABS,WALNUT ST (WATT TO COBURG),7,-7079119.22655893,5564818.05066689,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.254997627492076,med,TRE130505,Ginkgo,1,True,ROW,,False,2,1.0,True,False
,,81141,319438,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,TOWER RD (RODGERS TO SOUTHWOOD),7,-7077440.36851335,5563366.91207309,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,15.60749992427847,low,,,,,,,,5,6.0,True,True
,,81142,319439,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8.0,SLABS,PRINCE ALBERT RD (EATON TO PLEASANT),5,-7075791.09867995,5569703.62084281,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.2618883458125825,high,TRE206011,White Ash,9,True,ROW,,True,11,9.0,True,True
,,81143,319440,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8.0,SLABS,PORTLAND ST (EISENER BLVD TO TIM HORTONS),3,-7071693.22051328,5569963.46016324,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,74.77843721664694,none,,,,,,,,0,,False,False
,,81144,319442,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,7.0,SLABS,GRAFTON ST (SPRING GARDEN TO BLOWERS),7,-7076943.00626449,5565666.65541474,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,43.70661785530971,none,,,,,,,,0,,False,False
,,81145,319443,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,20.0,SLABS,LAHEY RD (CATHERINE TO CIVIC 54),6,-7078360.59654732,5571175.27503199,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.5252952194465,low,,,,,,,,1,5.0,True,False
,,81146,319444,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,30.0,SLABS,BENTLY DR (LAUDERDALE TO SOPHIA),12,-7085637.14019624,5566065.60537908,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,6.3080557270050495,med,TRE250366,Green Ash,2,False,ROW,,True,7,3.0,True,True
,,81147,319445,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,COBURG RD (LEMARCHANT TO SEYMOUR),7,-7078860.50967172,5564727.91262027,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.381548290446375,med,TRE132659,American Elm,6,True,ROW,,False,7,6.0,True,False
,,81149,319447,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,SHAMROCK DR (SLAYTER TO VICTORIA),5,-7077078.58310755,5570390.93936994,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.6678075236453727,high,TRE202565,Norway Maple,5,True,ROW,,False,7,5.0,True,False
,,81150,319448,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,TULIP ST (MAPLE ST TO BEECH ST),5,-7076239.18982491,5570166.68219104,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.7981820281134695,high,TRE210603,Norway Maple,4,False,ROW,,False,9,6.0,True,True
,,81151,319449,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,7.0,SLABS,CENTRAL AVE (ALEX TO HILL CRST),10,-7084177.23746802,5566903.00500199,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.00430957032206,low,,,,,,,,7,2.0,True,False
,,81152,319450,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,8.0,SLABS,PORTLAND ST (BEL AYR AVE TO DORTHEA DR),3,-7069133.41218227,5569891.09178078,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,61.978806472937215,none,,,,,,,,0,,False,False
,,81153,319451,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,8.0,SLABS,COLBY DR (CASTLEWOOD (S) TO DEERBROOKE),4,-7067639.35811061,5568732.03252626,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,11.037905544749266,low,,,,,,,,4,3.0,True,False
,,81154,319452,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,ST LAURENT PL (LILY POND TO RAVINE),10,-7086908.86171441,5572273.06402619,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,13.227590811906042,low,,,,,,,,3,4.0,True,False
,,81155,319453,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,9.0,SLABS,ROBIE ST (CHERRY TO SHIRLEY),7,-7078894.34699915,5565749.57678065,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,3.857411069047295,high,TRE130429,Norway Maple,3,False,ROW,,False,9,7.0,True,False
,,81156,319454,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,9.0,SLABS,OCEANLEA DR (REDOUBT TO SHORE RD),3,-7066898.75689309,5559762.36547085,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,69.88624202524096,none,,,,,,,,0,,False,False
,,81157,319455,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MINOR COLLECTOR,12.0,SLABS,TOPSAIL BLVD (PLAZA DR TO SELMA DR),3,-7070454.31526035,5571787.60844466,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,1.958641514501956,high,TRE223689,Accolade Elm,2,True,ROW,2017,False,1,2.0,True,False
,,81159,319457,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,18.0,SLABS,"COLE HARBOUR RD, R (HUGHALLEN TO OTAGO)",4,-7068390.64826923,5569937.07918615,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,91.91600973851358,none,,,,,,,,0,,False,False
,,81160,319458,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,47.0,SLABS,"QUINPOOL RD, HALIFAX",8,-7079631.064,5565879.433,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,46.26156736580448,none,,,,,,,,0,,False,False
,,81161,319459,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,8.0,SLABS,TACOMA DR (TACOMA CTR ENTRANCE TO GORDON),6,-7073131.09585515,5571404.78964658,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,56.12487448180607,none,,,,,,,,0,,False,False
,,81162,319460,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,BRULE ST (BURKE TO END),6,-7078215.32836313,5572148.6876513,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,33.563674197342415,none,,,,,,,,0,,False,False
,,81163,319461,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,FRANCES ST (CAIRN TO MURRAY),5,-7077709.24636844,5570433.7593105,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,5.886943738508742,med,TRE202773,Freeman Maple,1,False,ROW,2021,False,8,5.0,True,False
,,81165,319463,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,8.0,SLABS,WRIGHT AVE (N) (JOHN SAVAGE TO WILLIAMS),6,-7077430.30236427,5575875.71458197,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,13.468981656063068,low,,,,,,,,1,2.0,False,True
,,81166,319464,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,8.0,SLABS,WRIGHT AVE (BURNSIDE TO VENTURE RUN),6,-7078633.20823248,5575544.20272585,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.941099653505255,med,TRE206675,Green Ash,2,False,ROW,,True,2,2.0,False,True
,,81167,319465,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,LOCAL STREET,8.0,SLABS,BELLBROOK CRES (COLLINGWOOD TO PEBBLE CREEK),3,-7068938.51919814,5568296.54292728,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,8.491763340901478,med,TRE254884,Japanese Tree Lilac,2,True,ROW,,False,4,3.0,True,False
,,81168,319466,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,8.0,SLABS,TOWER RD (INGLIS TO GORSEBROOK),7,-7077528.66765256,5564033.92592649,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,19.15517190606904,low,,,,,,,,2,4.0,False,False
,,81169,319467,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,MAJOR COLLECTOR,9.0,SLABS,WINDMILL RD (JAMIESON TO GROVE),5,-7078378.95154099,5569932.03062376,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,79.80616532993027,none,,,,,,,,0,,False,False
,,81170,319468,2023-02-07 12:00:00,,,TRN_SECTRAV,Right of Way,Unclassified Work Order from WOOD Sidewalk Audit,Low,OPEN,ARTERIAL,9.0,SLABS,WYSE RD EAST (THISTLE TO NANTUCKET),5,-7077345.29515954,5569691.63755429,2021 AMEC WOOD SIDEWALK AUDIT,False,Unclassified Work Order from WOOD Sidewalk Audit,True,1312,,False,False,False,False,True,16.200958633705035,low,,,,,,,,3,3.0,True,False
