WORK_ORDER_CAUSE,RESOLUTION,OBJECT_ID,WORK_ORDER_ID,DATE_INITIATED,ACTUAL_START_DATE,ACTUAL_FINISH_DATE,ASSET_TYPE,ASSET_GROUP,DESCRIPTION,PRIORITY,STATUS,STREET_CLASSIFICATION,QUANTITY,UNIT,ADDRESS,DISTRICT,X_COORDINATE,Y_COORDINATE,PROJECT_NAME,OLD_STATUS,NEW_STATUS,NEW_DESCRIPTION
Ordinary Wear,,128106,462498,8/19/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Asphalt Patching,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"261 CALEDONIA RD, DARTMOUTH",6,-7072967.834,5574377.425,,Low,Low,"Unchanged: model agrees with Low (87%). Of 820 closed 'Concrete Curb Asphalt Patching' WOs, HRM rated 6% High / 46% Medium / 48% Low. Factors: major collector road, American Basswood at site."
Ordinary Wear,,128165,462602,8/20/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Spreader Patch,Low,OPEN,MAJOR COLLECTOR,0,SQ METERS,"1736 PURCELLS COVE RD, HALIFAX",11,-7080484.598,5562644.647,,Low,Low,"Unchanged: model agrees with Low (83%). Of 735 closed 'Street - Spreader Patch' WOs, HRM rated 0% High / 10% Medium / 89% Low. Factors: major collector road."
Ordinary Wear,,128173,462625,8/20/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Asphalt Patching,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"303 PORTLAND ST, DARTMOUTH",5,-7074885.587,5569472.729,,Low,Low,"Unchanged: model agrees with Low (89%). Of 820 closed 'Concrete Curb Asphalt Patching' WOs, HRM rated 6% High / 46% Medium / 48% Low. Factors: major collector road, under wires American Elm at site."
Ordinary Wear,,128192,462667,8/20/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0,UNITS,"PARKLAND DR,  HALIFAX",12,-7087784.893,5568438.91,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: major collector road, under wires Northern Red Oak at site."
Ordinary Wear,,128193,462676,8/20/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Asphalt Patching,Low,OPEN,LOCAL STREET,0,LINEAR METER,"31 LANCASTER DR, HALIFAX",12,-7087534.434,5568742.087,,Low,Low,"Unchanged: model agrees with Low (70%). Of 820 closed 'Concrete Curb Asphalt Patching' WOs, HRM rated 6% High / 46% Medium / 48% Low."
Ordinary Wear,,128205,462697,8/20/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"19 HILLCREST AVE, LOWER SACKVILLE",15,-7087263.678,5583503.741,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128213,462731,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Curb - Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"119 SUNNYVALE CRES, LOWER SACKVILLE",15,-7090528.306,5587810.467,,Low,Low,"Unchanged: model agrees with Low (89%). Of 308 closed 'Asphalt Curb - Repair' WOs, HRM rated 1% High / 42% Medium / 57% Low."
Ordinary Wear,,128214,462732,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Curb - Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"127 SUNNYVALE CRES, LOWER SACKVILLE",15,-7090478.931,5587817.975,,Low,Low,"Unchanged: model agrees with Low (95%). Of 308 closed 'Asphalt Curb - Repair' WOs, HRM rated 1% High / 42% Medium / 57% Low. Factors: Apple at site."
Ordinary Wear,,128216,462736,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Repairs - Miscellaneous,Low,OPEN,MAJOR COLLECTOR,0,SQ METERS,"363 ROSS RD, WESTPHAL",4,-7063662.122,5572547.993,,Low,Low,"Kept Low: not enough closed history for this work type (960 WOs, need 100) or model not confident (<50%). Of 960 closed 'Asphalt Repairs - Miscellaneous' WOs, HRM rated 33% High / 28% Medium / 39% Low. Factors: major collector road, under wires Norway Maple at site."
Ordinary Wear,,128217,462739,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Pothole Repairs,Low,OPEN,ARTERIAL,0,UNITS,"RAMP FVO JH-B RAMP RAMP, HALIFAX",8,-7083168.952,5568580.149,Night Work ,Low,Low,"Kept Low: not enough closed history for this work type (26485 WOs, need 100) or model not confident (<50%). Of 26,485 closed 'Street - Pothole Repairs' WOs, HRM rated 43% High / 21% Medium / 35% Low. Factors: arterial road."
Ordinary Wear,,128218,462741,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,ROW Landscaping,High,OPEN,LOCAL STREET,0,SQ METERS,"SPRUCE ST & ASHBURN AVE, HALIFAX",9,-7083120.94,5567026.254,,High,High,"Kept High. Of 897 closed 'ROW Landscaping' WOs, HRM rated 48% High / 10% Medium / 41% Low."
Ordinary Wear,,128221,462746,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Curb - Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"5A MARILYN DR, DARTMOUTH",3,-7072798.957,5568961.452,,Low,Low,"Unchanged: model agrees with Low (91%). Of 308 closed 'Asphalt Curb - Repair' WOs, HRM rated 1% High / 42% Medium / 57% Low. Factors: Northern Red Oak at site."
Ordinary Wear,,128224,462751,8/21/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Asphalt Planer Patch Repair,Low,OPEN,LOCAL STREET,0,SQ METERS,"DONALDSON AVE & KEARNEY LAKE RD, HALIFAX",10,-7087371.397,5571453.801,,Low,Low,"Kept Low: not enough closed history for this work type (22 WOs, need 100) or model not confident (<50%). Of 22 closed 'Street - Asphalt Planer Patch Repair' WOs, HRM rated 0% High / 9% Medium / 91% Low."
Ordinary Wear,,128264,462822,8/21/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"76 MILLWOOD DR, MIDDLE SACKVILLE",14,-7092088.634,5588207.925,,Low,Low,"Unchanged: model agrees with Low (77%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low. Factors: major collector road."
Ordinary Wear,,128266,462824,8/21/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,,0,LINEAR METER,"70 COBEQUID RD, LOWER SACKVILLE",15,-7086855.71,5583003.285,,Low,Low,"Unchanged: model agrees with Low (87%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low."
Ordinary Wear,,128277,462860,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,MINOR COLLECTOR,0,LINEAR METER,"OLD SACKVILLE RD & WALKER AVE, LOWER SACKVILLE",15,-7090722.169,5585277.2,,Low,Low,"Unchanged: model agrees with Low (89%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low."
Ordinary Wear,,128279,462863,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Skin Patch,Low,OPEN,MINOR COLLECTOR,0,SQ METERS,"494 GATEHOUSE RUN, HAMMONDS PLAINS, B4B 0B3",14,-7094487.217,5580292.818,,Low,Low,"Unchanged: model agrees with Low (95%). Of 894 closed 'Street - Skin Patch' WOs, HRM rated 0% High / 9% Medium / 91% Low."
Ordinary Wear,,128282,462874,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"2786 AGRICOLA ST, HALIFAX",8,-7079633.412,5567785.39,,Low,Low,"Unchanged: model agrees with Low (67%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low. Factors: major collector road."
Ordinary Wear,,128284,462876,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MINOR COLLECTOR,0,LINEAR METER,"3461 KEMPT RD, HALIFAX",8,-7081458.45,5568456.958,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128285,462877,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"3646 WINDSOR ST, HALIFAX",8,-7082106.204,5568198.989,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: major collector road."
Ordinary Wear,,128286,462878,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0,LINEAR METER,"6242 ENGINEERS WAY, HALIFAX",8,-7080996.632,5567902.703,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128287,462879,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,LOCAL STREET,0,LINEAR METER,"6031 LIVINGSTONE ST, HALIFAX",8,-7080434.57,5568301.789,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128288,462880,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,LOCAL STREET,0,LINEAR METER,"6050 LIVINGSTONE ST, HALIFAX",8,-7080426.866,5568298.355,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128289,462881,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0,LINEAR METER,"3773 WINDSOR ST, HALIFAX",9,-7082405.584,5568563.71,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128290,462882,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0,LINEAR METER,"2729 ROBIE ST, HALIFAX",8,-7079633.673,5567607.443,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: arterial road."
Ordinary Wear,,128291,462883,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,LOCAL STREET,0,LINEAR METER,"6393 BAYNE ST, HALIFAX",8,-7082212.371,5568956.027,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128292,462884,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,ARTERIAL,0,LINEAR METER,"5755 YOUNG ST, HALIFAX",8,-7080052.658,5568256.864,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: arterial road."
Ordinary Wear,,128293,462885,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"3046 AGRICOLA ST, HALIFAX",8,-7079893.017,5568104.424,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: major collector road, under wires Black Locust at site."
Ordinary Wear,,128294,462886,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"5695 ALMON ST, HALIFAX",8,-7079652.247,5567885.801,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: major collector road."
Ordinary Wear,,128295,462887,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0,LINEAR METER,"3285 WATCH DOG RD, HALIFAX",8,-7080917.369,5567814.129,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128296,462888,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0,LINEAR METER,"3285 WATCH DOG RD, HALIFAX",8,-7080908.98,5567806.226,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128299,462895,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,,0,LINEAR METER,"59 STRATFORD WAY, HALIFAX",12,-7087438.977,5568269.413,,Low,Low,"Unchanged: model agrees with Low (96%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128304,462906,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street Sweeping - Mechanical,Low,OPEN,LOCAL STREET,0,UNITS,"59 STRATFORD WAY,  HALIFAX,  B3S 1E5",12,-7087393.307,5568213.058,,Low,Low,"Unchanged: model agrees with Low (67%). Of 1,236 closed 'Street Sweeping - Mechanical' WOs, HRM rated 12% High / 63% Medium / 25% Low."
Ordinary Wear,,128319,462971,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,ROW Vegetation Maintenance - Streets,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"120 WILLIAMS LAKE RD, HALIFAX",11,-7080141.13,5562237.634,,Low,High,"Low -> High: model predicts High (54%). Of 1,231 closed 'ROW Vegetation Maintenance - Streets' WOs, HRM rated 40% High / 22% Medium / 38% Low. Factors: major collector road."
Ordinary Wear,,128341,463023,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,MINOR COLLECTOR,0,LINEAR METER,"130 WALKER AVE, LOWER SACKVILLE",15,-7090251.815,5584620.841,,Low,Low,"Unchanged: model agrees with Low (96%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128347,463039,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,ROW Vegetation Maintenance - Streets,Low,OPEN,LOCAL STREET,0,LINEAR METER,"34 COLLINS GRV, DARTMOUTH",6,-7070031.539,5569887.173,,Low,Low,"Unchanged: model agrees with Low (57%). Of 1,231 closed 'ROW Vegetation Maintenance - Streets' WOs, HRM rated 40% High / 22% Medium / 38% Low."
Ordinary Wear,,128348,463040,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,,0,LINEAR METER,"PARK AVE & KING ST,  DARTMOUTH",5,-7076736.754,5569309.489,,Low,Low,"Unchanged: model agrees with Low (86%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low. Factors: large under wires American Basswood at site."
Ordinary Wear,,128353,463045,8/24/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Corridor Widening - Vegetation,Low,OPEN,MAJOR COLLECTOR,0,LINEAR METER,"845 NORTH PRESTON RD, NORTH PRESTON",4,-7064764.228,5578911.918,,Low,Low,"Kept Low: not enough closed history for this work type (35 WOs, need 100) or model not confident (<50%). Of 35 closed 'Corridor Widening - Vegetation' WOs, HRM rated 3% High / 9% Medium / 89% Low. Factors: major collector road."
Ordinary Wear,,128354,463046,8/24/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,High,OPEN,,0,UNITS,"DUKE ST & GRANVILLE ST, HALIFAX",7,-7077074.121,5566486.869,,High,High,"Kept High. Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128357,463057,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,MINOR COLLECTOR,0,LINEAR METER,"HATCHERY LANE, BEDFORD",16,-7086915.827,5578978.642,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128361,463066,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Repairs - Miscellaneous,Low,OPEN,LOCAL STREET,0,SQ METERS,"90 LOWER PARTRIDGE RIVER RD,  EAST PRESTON",4,-7059371.634,5577303.902,,Low,Low,"Kept Low: not enough closed history for this work type (960 WOs, need 100) or model not confident (<50%). Of 960 closed 'Asphalt Repairs - Miscellaneous' WOs, HRM rated 33% High / 28% Medium / 39% Low."
Ordinary Wear,,128362,463067,8/25/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Concrete Sidewalk - Slab Replacement,Low,OPEN,ARTERIAL,0,SQ METERS,"7161 QUINPOOL RD, HALIFAX",9,-7081897.941,5565267.937,,Low,Low,"Unchanged: model agrees with Low (89%). Of 803 closed 'Concrete Sidewalk - Slab Replacement' WOs, HRM rated 1% High / 52% Medium / 47% Low. Factors: arterial road, under wires Red Maple at site."
Ordinary Wear,,128376,463094,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,ROW Vegetation Maintenance - Streets,Medium,OPEN,LOCAL STREET,0,LINEAR METER,"11 HAMSHAW DR, HALIFAX",10,-7089287.703,5572412.475,,Medium,Medium,"Unchanged: model agrees with Medium (16%). Of 1,231 closed 'ROW Vegetation Maintenance - Streets' WOs, HRM rated 40% High / 22% Medium / 38% Low."
Ordinary Wear,,128383,463131,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"34 FLORENCE PLACE CRT, LOWER SACKVILLE",15,-7088940.029,5585002.853,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128384,463133,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"36 FLORENCE PLACE CRT, LOWER SACKVILLE",15,-7088928.8,5584995.637,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128385,463142,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"56 CAVENDISH DR, LOWER SACKVILLE",15,-7086795.039,5586352.46,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128386,463147,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"99 CAVALIER DR, LOWER SACKVILLE",15,-7086774.469,5586572.16,,Low,Low,"Unchanged: model agrees with Low (92%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low. Factors: Quaking Aspen at site."
Ordinary Wear,,128387,463149,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"103 CABOT CRES, LOWER SACKVILLE",15,-7086392.767,5585887.28,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128389,463159,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Pothole Repairs,Medium,OPEN,LOCAL STREET,0,UNITS,"32 VIMY AVE, HALIFAX",10,-7083896.916,5568370.428,,Medium,Medium,"Kept Medium: not enough closed history for this work type (26485 WOs, need 100) or model not confident (<50%). Of 26,485 closed 'Street - Pothole Repairs' WOs, HRM rated 43% High / 21% Medium / 35% Low."
Ordinary Wear,,128392,463166,8/25/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street Sweeping - Mechanical,Low,OPEN,ARTERIAL,0,UNITS,"754 ST MARGARETS BAY RD, HALIFAX",9,-7084079.225,5564522.024,,Low,Low,"Unchanged: model agrees with Low (52%). Of 1,236 closed 'Street Sweeping - Mechanical' WOs, HRM rated 12% High / 63% Medium / 25% Low. Factors: arterial road."
Ordinary Wear,,128404,463219,8/26/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Medium,OPEN,MINOR COLLECTOR,0,UNITS,"LACEWOOD DR & CLAYTON PARK DR, HALIFAX",10,-7085004.466,5568769.967,,Medium,High,"Medium -> High: model predicts High (88%). Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low."
Ordinary Wear,,128409,463227,8/26/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Asphalt Crosswalk - Asphalt Repair,Medium,OPEN,MAJOR COLLECTOR,0,UNITS,"LACEWOOD DR & CLAYTON PARK DR, HALIFAX",10,-7085004.466,5568769.967,,Medium,High,"Medium -> High: model predicts High (87%). Of 1,184 closed 'Asphalt Crosswalk - Asphalt Repair' WOs, HRM rated 94% High / 5% Medium / 1% Low. Factors: major collector road."
Ordinary Wear,,128410,463230,8/26/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Concrete Sidewalk - Asphalt Repair,Medium,OPEN,MINOR COLLECTOR,0,UNITS,"LACEWOOD DR & CLAYTON PARK DR, HALIFAX",10,-7085004.466,5568769.967,,Medium,High,"Medium -> High: model predicts High (92%). Of 1,107 closed 'Concrete Sidewalk - Asphalt Repair' WOs, HRM rated 90% High / 6% Medium / 4% Low."
Ordinary Wear,,128417,463248,8/26/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,ROW Vegetation Maintenance – Sidewalks and Walkways,Low,OPEN,MINOR COLLECTOR,0,LINEAR METER,"RIVERSIDE DR, LOWER SACKVILLE",15,-7089081.802,5586660.364,,Low,Low,"Unchanged: model agrees with Low (87%). Of 531 closed 'ROW Vegetation Maintenance – Sidewalks and Walkways' WOs, HRM rated 6% High / 32% Medium / 62% Low."
Ordinary Wear,,128435,463278,8/26/2026 12:00:00 PM,,,TRN_STREET,Right of Way,ROW Vegetation Maintenance - Streets,Low,OPEN,LOCAL STREET,0,LINEAR METER,"6 DAVIS ST, LOWER SACKVILLE",15,-7090290.465,5586197.441,,Low,Low,"Unchanged: model agrees with Low (52%). Of 1,231 closed 'ROW Vegetation Maintenance - Streets' WOs, HRM rated 40% High / 22% Medium / 38% Low. Factors: under wires Gray Birch at site."
Ordinary Wear,,128436,463279,8/26/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"30 CANTING DR, MIDDLE SACKVILLE, B4E 2V9",14,-7092285.596,5588124.028,,Low,Low,"Unchanged: model agrees with Low (86%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128469,463339,8/26/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"76 YEREVAN DR, LOWER SACKVILLE",15,-7089127.183,5588372.48,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128473,463397,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"7 BOND CRT, LOWER SACKVILLE",15,-7089719.196,5588530.724,,Low,Low,"Unchanged: model agrees with Low (98%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low. Factors: Sugar Maple at site."
Ordinary Wear,,128474,463398,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"74 BARRETT RD, BEAVER BANK",15,-7089352.333,5595704.94,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
Ordinary Wear,,128475,463399,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Concrete Curb Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"LEGACY CRT, LOWER SACKVILLE",15,-7086996.562,5582884.129,,Low,Low,"Unchanged: model agrees with Low (94%). Of 484 closed 'Concrete Curb Repair' WOs, HRM rated 1% High / 15% Medium / 84% Low."
,,128478,463403,8/27/2026 12:00:00 PM,,,TRN_SECTRAV,Right of Way,Concrete Sidewalk - Slab Replacement,Low,OPEN,,0,SQ METERS,"110 HERRING COVE RD,  HALIFAX,  B3P 1K4",11,-7081872.79398058,5563398.30207422,,Low,Low,"Unchanged: model agrees with Low (82%). Of 803 closed 'Concrete Sidewalk - Slab Replacement' WOs, HRM rated 1% High / 52% Medium / 47% Low. Factors: Northern Red Oak at site."
Ordinary Wear,,128481,463408,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Street - Cut and Patch,Low,OPEN,LOCAL STREET,0,SQ METERS,"81 SUMMER FIELD WAY, DARTMOUTH",3,-7069949.49,5569166.929,,Low,Low,"Unchanged: model agrees with Low (95%). Of 183 closed 'Street - Cut and Patch' WOs, HRM rated 0% High / 21% Medium / 79% Low. Factors: Red Maple at site."
Ordinary Wear,,128485,463418,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Corridor Widening - Vegetation,Low,OPEN,LOCAL STREET,0,LINEAR METER,"MACNAB AVE, EASTERN PASSAGE",3,-7069214.253,5562298.433,,Low,Low,"Kept Low: not enough closed history for this work type (35 WOs, need 100) or model not confident (<50%). Of 35 closed 'Corridor Widening - Vegetation' WOs, HRM rated 3% High / 9% Medium / 89% Low."
Ordinary Wear,,128488,463424,8/27/2026 12:00:00 PM,,,TRN_STREET,Right of Way,Asphalt Curb - Repair,Low,OPEN,LOCAL STREET,0,LINEAR METER,"26 MARTIN LAKE DR, LAKE ECHO",2,-7056499.118,5580198.3,,Low,Low,"Unchanged: model agrees with Low (90%). Of 308 closed 'Asphalt Curb - Repair' WOs, HRM rated 1% High / 42% Medium / 57% Low."
